road,id,condition,bridge_name,betweenness_centrality,closeness_centrality,degreecentrality_centrality
N2,3873,A,BOTESSOR BOX CULVERT,0.04088074950129076,0.001021323915369728,0.00034217279726261765
N2,3877,A,THAKURRAMATI BOX CULVERT,0.039568033191463944,0.0010173384407378167,0.00034217279726261765
N2,3879,A,THAKURAMATI BOX CULVERT,0.0389109724230038,0.0010153552284106295,0.00034217279726261765
N2,3881,A,SHIK NAGAR,0.03825344324551249,0.0010133783276778327,0.00034217279726261765
N2,3883,A,KHAN BAGAN,0.03759544565899003,0.0010114077099549167,0.00034217279726261765
N2,3886,A,PANI CHARA,0.0366075710122729,0.0010084635019028817,0.00034217279726261765
N2,3888,A,OMON PUR,0.035948402403172534,0.0010065084677583222,0.00034217279726261765
N2,3890,A,OMON PUR,0.035288765385041006,0.0010045596179064256,0.00034217279726261765
N2,3892,A,HORIPUR,0.03462865995787832,0.0010026169245167542,0.00034217279726261765
N2,3894,A,HORIPUR,0.03396808612168447,0.0010006803599230682,0.00034217279726261765
N2,3897,B,KORISH TRUSS WITH RCC SLAB,0.03297634710046027,0.0009977869444059405,0.00034217279726261765
N2,3901,B,SALI RCC GIDER BRIDGE,0.03165238897388561,0.000993950252492273,0.00034217279726261765
N2,3905,B,GOYALI RCC GIDER BRIDGE,0.03032655721118631,0.0009901375859276802,0.00034217279726261765
N2,3908,A,DAMRI RCC GIDER BRIDGE,0.029330953815455037,0.0009872937240212533,0.00034217279726261765
N2,3912,A,DIGIR PAR,0.028001843189537613,0.0009835225892170251,0.00034217279726261765
N2,3914,A,DAMA BOX CULVERT,0.027336585263032162,0.000981645826216611,0.00034217279726261765
N2,3915,A,SRIKAL BOX CULVERT,0.02700378064639275,0.0009807096344444687,0.00034217279726261765
N2,3917,A,borbos bazer,0.02633782010634056,0.000978841614216163,0.00034217279726261765
N2,3920,A,borbos bazer,0.025338001029328844,0.0009760504440236323,0.00034217279726261765
N2,3923,A,DORPOS SUBMARCH,0.02433712803199702,0.0009732722294877674,0.00034217279726261765
N2,3925,A,SARI GHAT,0.023669293855820187,0.0009714272418446647,0.00034217279726261765
N2,3929,A,SARIGHUT BRIDGE,0.02233222027637304,0.0009677543264992824,0.00034217279726261765
N2,3932,B,ERABOTY,0.02132818551808088,0.0009650144694385119,0.00034217279726261765
N2,3935,A,SUBMARGE CULVERT,0.02032309683946861,0.0009622872308024109,0.00034217279726261765
N2,3937,A,BORO GUNG STEEL BEAM AND RCC SLAB,0.019652452209104818,0.0009604760411757475,0.00034217279726261765
N2,3940,A,LAMAPARA BRIGE,0.018645606996625697,0.0009577696502543129,0.00034217279726261765
N2,3942,A,chuna hati,0.017973791343684,0.0009559722835094863,0.00034217279726261765
N2,3945,A,CHING GIL STEEL BEAM AND RCC SLAB,0.016965189597338032,0.0009532865143800295,0.00034217279726261765
N2,3948,A,MUKTTAR PUR RCC GIDER BRIDGE,0.01595553393067195,0.0009506130112167456,0.00034217279726261765
N2,3951,B,BILAY MORE STEEL BEAM AND RCC SLAB,0.014944824343685758,0.0009479516945224448,0.00034217279726261765
N2,3954,A,RANG PANI STEEL BEAM AND RCC SLAB,0.013933060836379456,0.0009453024854743639,0.00034217279726261765
N2,3956,A,RANG PASI,0.013257966320219637,0.0009435430339565722,0.00034217279726261765
N2,3958,B,RANG PASI,0.012582403395028656,0.0009417889058717033,0.00034217279726261765
N2,3961,A,BANGLA BAZAR,0.011568180740308763,0.0009391676452006203,0.00034217279726261765
N2,3964,A,ASUM BAZAR,0.010552904165268757,0.0009365582342135859,0.00034217279726261765
N2,3970,A,NOLJURI,0.008519189254228416,0.0009313746580046433,0.00034217279726261765
N2,3973,A,NOLJURI,0.007500750918228078,0.000928800342726532,0.00034217279726261765
N2,3976,A,bridge at id 3976,0.00648125866190763,0.0009262375770068693,0.00034217279726261765
N2,3978,A,bridge at id 3978,0.005801011646405048,0.0009245354466415716,0.00034217279726261765
N2,3979,A,bridge at id 3979,0.005460712485267072,0.0009236862873753182,0.00034217279726261765
N2,3981,A,bridge at id 3981,0.004779762856217749,0.0009219917672208187,0.00034217279726261765
N2,3982,A,bridge at id 3982,0.004439112388306403,0.0009211464009730584,0.00034217279726261765
N2,3983,A,bridge at id 3983,0.004098344818137266,0.0009203022937176654,0.00034217279726261765
N2,3985,A,bridge at id 3985,0.0034164583710256224,0.0009186178455464715,0.00034217279726261765
N2,3986,A,bridge at id 3986,0.0030753394940831154,0.0009177774993303129,0.00034217279726261765
N2,3987,A,bridge at id 3987,0.0027341035148828186,0.0009169384015057556,0.00034217279726261765
N204,3998,C,JOGIDISH PUR TEMORIA,0.026264045683932806,0.0014695659060709792,0.00034217279726261765
N204,4000,B,TELARIA CHARA,0.025643052410872006,0.0014654128716150405,0.00034217279726261765
N204,4002,C,UTTOR SUMA BRIDGE,0.025256029448875787,0.001463232313977361,0.00034217279726261765
N204,4003,C,NOYAHADI CULVERT,0.025082015493799726,0.0014621444668776124,0.00034217279726261765
N204,4005,B,DOKHIR SHURMA CULVERT,0.024733987583647605,0.0014599736180644072,0.00034217279726261765
N204,4007,B,SURMA CULVERT,0.024385959673495484,0.0014578092058219587,0.00034217279726261765
N204,4008,A,TELIAPERA SUBMARGE,0.024211945718419423,0.0014567294044755613,0.00034217279726261765
N204,4017,B,20 NOVEMBER AMTOLI,0.022645820122734875,0.0014470826986099342,0.00034217279726261765
N204,4023,B,SHOT CHORY FOREST CULVERT,0.02160173639227851,0.0014407222294936177,0.00034217279726261765
N204,4026,C,CHADCHURY CULVERT,0.021079694527050327,0.0014375629164351687,0.00034217279726261765
N204,4029,A,CHAKLA PUNGI,0.020557652661822145,0.0014344174289693421,0.00034217279726261765
N204,4032,A,CHANTRI CHARA CULVERTR,0.020035610796593963,0.0014312856765402115,0.00034217279726261765
N204,4033,A,SATH SARI,0.019861596841517903,0.001430244795756394,0.00034217279726261765
N204,4042,A,CHANDRI CULVERT,0.018295471245833354,0.0014209445525313112,0.00034217279726261765
N204,4043,A,Ram Bhanga Bridge,0.018121457290757294,0.0014199186528725235,0.00034217279726261765
N204,4048,B,RAMAGANJA CULVERT,0.017251387515376988,0.0014148112951562623,0.00034217279726261765
N204,4050,A,LABONGO GIRDER BRIDGE,0.016903359605224866,0.0014127786249615384,0.00034217279726261765
N204,4053,A,CHANDRI CULVERT,0.016381317739996685,0.0014097405474424122,0.00034217279726261765
N204,4059,D,KARAGANUT,0.01533723400954032,0.0014037034235233796,0.00034217279726261765
N204,4069,A,CHANDPUR BOX CULVERT,0.013597094458779711,0.0013937556408951035,0.00034217279726261765
N204,4071,A,CHANDPUR STEEL BEAM AND RCC SLAB,0.01324906654862759,0.0013917829799585631,0.00034217279726261765
N204,4078,A,NATUM BAZAR BOX CULVERT,0.012030968863095164,0.0013849224242042265,0.00034217279726261765
N204,4081,A,HATUNDA BOX CULVERT,0.011508926997866981,0.0013820028472332397,0.00034217279726261765
N204,4085,C,NORPATI BOX CULVERT,0.010812871177562739,0.0013781291725542687,0.00034217279726261765
N204,4088,A,CRIKOTA,0.010290829312334555,0.001375238137365232,0.00034217279726261765
N204,4092,A,DURGAPUR,0.009594773492030313,0.0013714022394329878,0.00034217279726261765
N204,4093,A,SIGNHARD BOX CULVERT,0.009420759536954251,0.0013704466061575608,0.00034217279726261765
N204,4094,A,DORGAPUR RCC GIDER BRIDGE,0.00924674558187819,0.0013694923037812748,0.00034217279726261765
N204,4097,A,PICE MILL BOX CULVERT,0.008724703716650009,0.0013666373543023123,0.00034217279726261765
N204,4099,C,bridge at id 3979,0.008376675806497886,0.0013647406584144026,0.00034217279726261765
N204,4100,A,NEAR SHAIS TAGAMJ BOX CULVERT,0.008202661851421825,0.00136379428335702,0.00034217279726261765
N204,4104,A,UBAHATA SLAB CULVERT,0.009018630383703112,0.0013682433183727807,0.00034217279726261765
N207,4110,C,Mirpur RCC Bridge,0.09841414267387782,0.0013412411104053693,0.00034217279726261765
N207,4113,C,BINAGOU,0.09751602690775679,0.0013365367531600692,0.00034217279726261765
N207,4116,C,NATUN BAZAR RCC GIRDER,0.09661791114163576,0.001331865281314101,0.00034217279726261765
N207,4119,C,Naturbazar Arch Rcc culvert,0.09583631212201586,0.001327826356205947,0.00034217279726261765
N207,4121,B,KARANGI BRIDGE,0.09533078167513608,0.0013252270400730972,0.00034217279726261765
N207,4124,A,MIRZAPUR BOX CULVERT,0.09457248600481641,0.0013213470913183089,0.00034217279726261765
N207,4128,A,KACHA BAZAR BOX CULVERT,0.09356142511105685,0.0013162090297569077,0.00034217279726261765
N207,4131,C,DHLKI BOX CULVERT,0.0928157764845785,0.0013124452820342744,0.00034217279726261765
N207,4132,A,KARMADA BOX CULVERT,0.0925714426236995,0.001311216656511935,0.00034217279726261765
N207,4145,A,Sataoan box culvert,0.08939510243227244,0.0012954513367971789,0.00034217279726261765
N207,4150,A,MOTIGAMJ BOX CULVERT,0.08817343312787741,0.0012894882331165288,0.00034217279726261765
N207,4152,A,LAYER KAL BRIDGE,0.08768476540611941,0.001287118334730923,0.00034217279726261765
N207,4154,A,Mofigauj box culvert,0.0871960976843614,0.0012847571314461507,0.00034217279726261765
N207,4156,A,MOTIGANJ BRIDGE,0.08670742996260339,0.0012824045754966603,0.00034217279726261765
N207,4159,B,BILASHER PARA BOX CULVERT,0.08597442837996637,0.0012788918516975565,0.00034217279726261765
N207,4161,A,AMANATUR BOX CULVERT,0.08548576065820837,0.0012765607073959057,0.00034217279726261765
N207,4166,A,SRIMANGLE BASTE BRIDGE,0.08426409135381334,0.0012707698582520902,0.00034217279726261765
N207,4169,A,SIRMONGAL BOX CULVERT,0.08353108977117633,0.0012673204985242058,0.00034217279726261765
N207,4173,A,NEAR SHRIMANGAL THANA,0.08255375432766031,0.0012627503761786301,0.00034217279726261765
N207,4174,B,2 NUMBER POLE,0.0823094204667813,0.0012616129910955377,0.00034217279726261765
N207,4176,B,3 NUMBER POLE,0.08182075274502329,0.0012593443566721765,0.00034217279726261765
N207,4177,B,4 NUMBER POLE,0.0815764188841443,0.001258213096308517,0.00034217279726261765
N207,4179,A,ZOINAG SARA CULVET,0.08108775116238628,0.0012559566618670285,0.00034217279726261765
N207,4181,B,6-NUMSER POLE BOX CULVERT,0.08059908344062827,0.001253708306155354,0.00034217279726261765
N207,4183,B,ESUPPUR CULVERT,0.08011041571887026,0.001251467985864514,0.00034217279726261765
N207,4185,A,NOWGAON BRIGE,0.07962174799711226,0.001249235657994542,0.00034217279726261765
N207,4188,A,NOWGAON -2 CULVERT,0.07888874641447524,0.0012459020586693041,0.00034217279726261765
N207,4189,A,RAZAPUR CULVERT,0.07864441255359624,0.0012447948090459208,0.00034217279726261765
N207,4191,A,KALIR BAZAR CULVERT,0.07815574483183822,0.0012425862034877876,0.00034217279726261765
N207,4192,A,KAKIA BAZAR BOX CULVERT,0.07791141097095922,0.001241484837105295,0.00034217279726261765
N207,4195,C,SHIRAZ NAGAR,0.07717840938832221,0.00123819242124556,0.00034217279726261765
N207,4196,A,LAMWA CULVERT,0.0769340755274432,0.0012370988265233988,0.00034217279726261765
N207,4197,C,KASIM PUR,0.0766897416665642,0.0012360071618632263,0.00034217279726261765
N207,4202,D,UTTOR KALAPUR,0.07546807236216918,0.0012305776114456982,0.00034217279726261765
N207,4203,B,BAYULPUR CULVERT,0.07522373850129017,0.0012294974205796201,0.00034217279726261765
N207,4206,A,BAGALPUR MASDI CULVERT,0.07449073691865316,0.0012262681962885089,0.00034217279726261765
N207,4207,A,HAMID NAGOR CULVERT,0.07424640305777415,0.0012251955544161854,0.00034217279726261765
N207,4209,A,BHAIRAB GONG CULVERT,0.07375773533601614,0.0012230558904108443,0.00034217279726261765
N207,4211,B,SHUHAPUR CULVERT,0.07326906761425814,0.001220923686734168,0.00034217279726261765
N207,4214,C,GIYASPUR BOX CULVERT,0.07253606603162112,0.001217739284206807,0.00034217279726261765
N207,4218,C,CODUPUR BOX CULVERT,0.0715587305881051,0.0012135191640524274,0.00034217279726261765
N207,4219,A,CODUPUR BOX CULVERT,0.0713143967272261,0.0012124687003642384,0.00034217279726261765
N207,4221,B,NETOR SOR BOX CULVERT,0.07082572900546809,0.0012103732194623043,0.00034217279726261765
N207,4222,B,Mokam Bazar Box Culvert,0.07058139514458908,0.0012093281928436737,0.00034217279726261765
N207,4224,A,GOMRA CULVERT,0.07009272742283107,0.0012072435438804628,0.00034217279726261765
N207,4225,A,GOMRA CULVERT,0.06984839356195206,0.0012062039122279773,0.00034217279726261765
N207,4227,A,pOLISHHIW RD,0.06935972584019406,0.0012041300114315097,0.00034217279726261765
N207,4228,D,GOMRA BOX CULVERT,0.06911539197931506,0.0012030957330753556,0.00034217279726261765
N207,4230,A,JOGANNATHPUR BOX CULVERT,0.06862672425755705,0.0012010324975352635,0.00034217279726261765
N207,4231,A,JOGONATHPUR BOX CULVERT,0.06838239039667804,0.0012000035312336591,0.00034217279726261765
N207,4233,C,JAGONATH BOX CULVERT,0.06789372267492003,0.001197950878890138,0.00034217279726261765
N207,4235,C,KODALIPUR BOX CULVERT,0.018309757721283744,0.001195522914973265,0.00034217279726261765
N207,4249,A,TONA BAZAR BOX CULVERT,0.01359557212942844,0.0011761538381048892,0.00034217279726261765
N207,4250,A,TANA BAZAR,0.013257966320219637,0.0011747907787063995,0.00034217279726261765
N207,4252,A,SHAMPASHI CULVERT,0.012582403395028656,0.0011720727058055398,0.00034217279726261765
N207,4254,A,Kamalpur culvert,0.011906372060806518,0.0011693653097227573,0.00034217279726261765
N207,4259,A,KHALISPUR BRIDE,0.010214244435739843,0.0011626431324092393,0.00034217279726261765
N207,4262,A,KHALESPUR,0.009197562633606356,0.0011586412834692712,0.00034217279726261765
N207,4266,A,BAHUR BAG,0.007840347465819315,0.0011533417707831398,0.00034217279726261765
N207,4269,A,BAROAGE BOX CULVERT,0.0068212065162722366,0.0011493940952803459,0.00034217279726261765
N207,4271,C,GORAKHAL BRIDGE,0.006141193705285234,0.001146775040995491,0.00034217279726261765
N207,4273,A,GORA KHAL BOX CULVERT,0.005460712485267072,0.0011441661035555474,0.00034217279726261765
N207,4275,A,SHADHAPUR BRIDGE,0.004779762856217749,0.0011415672262982716,0.00034217279726261765
N207,4278,A,Nasirpur steel beam rcc slab,0.003757460145710339,0.0011376876503372967,0.00034217279726261765
N207,4280,B,KHALARGON BOX CULVERT,0.0030753394940831154,0.0011351136783819978,0.00034217279726261765
N207,4284,A,DAUDPUR BOX CULVERT,0.0017096929637351872,0.0011299952750924683,0.00034217279726261765
N207,4287,A,MIRZAPUR BOX CULVERT,0.0006842284922674452,0.001126182105862274,0.00034217279726261765
N208,4291,A,RATAULI BOX CULVERT,0.05378313481573081,0.0011958783219893686,0.00034217279726261765
N208,4292,A,NAYANAGAR BOX CULVERT,0.05353236033067335,0.0011948312967711549,0.00034217279726261765
N208,4294,A,BONOVITI BOX CULVERT,0.053030811360558434,0.0011927427369211525,0.00034217279726261765
N208,4297,A,PURBO SULTANPUR CULVERT,0.052278487905386056,0.0011896235518190454,0.00034217279726261765
N208,4301,A,MONU PC GIRDER BRIDGE,0.05127538996515622,0.0011854899277976801,0.00034217279726261765
N208,4304,A,ISLAMPUR CULVERT,0.050523066509983845,0.0011824085125321142,0.00034217279726261765
N208,4305,A,CHANALE BOX CULVERT,0.050272292024926384,0.0011813849307833744,0.00034217279726261765
N208,4307,A,ISLAMPUR BOX CULVERT,0.04977074305481147,0.0011793430746331475,0.00034217279726261765
N208,4308,A,RAISREE CULVERT,0.049519968569754005,0.0011783247910665845,0.00034217279726261765
N208,4311,A,RAISREE SETU BOX CULVERT,0.04876764511458163,0.0011752804637421453,0.00034217279726261765
N208,4313,A,TALTOLA BOX CULVERT,0.04826609614446671,0.0011732596364360448,0.00034217279726261765
N208,4316,A,KADOM HATE BOX CULVERT,0.04751377268929433,0.0011702413920687065,0.00034217279726261765
N208,4318,C,ASRAFUL KAPUL,0.04701310198611284,0.0011682413440711602,0.00034217279726261765
N208,4321,A,ASRAKAPUL BOX CULVERT,0.04626657509270107,0.0011652718293093077,0.00034217279726261765
N208,4322,A,MOLAL BOX CULVERT,0.04601796699941273,0.0011642862706048294,0.00034217279726261765
N208,4324,A,CHATURACAHEL BOX CULVERT,0.04552110211960941,0.001162321532936056,0.00034217279726261765
N208,4325,A,Chatura Box Culvert,0.04527284533309444,0.0011613423408727533,0.00034217279726261765
N208,4327,A,GOBINDO PATI BOX CULVERT,0.044776683066837866,0.001159390277743892,0.00034217279726261765
N208,4330,A,GOBINDO PATI BOX CULVERT,0.04403331793438643,0.001156477888716555,0.00034217279726261765
N208,4333,B,MOYNAR DOKAN BOX CULVERT,0.0432910067222551,0.0011535841929953264,0.00034217279726261765
N208,4335,A,MAHASOHOSRO BOX CULVERT,0.042796718092123175,0.0011516653632849083,0.00034217279726261765
N208,4337,A,PONIGRAM BOX CULVERT,0.0423028978710224,0.0011497547157155242,0.00034217279726261765
N208,4338,B,PONNIGRAM BOX CULVERT,0.0420561634138587,0.001148802444698773,0.00034217279726261765
N208,4340,A,VINAAJURI BOX CULVERT,0.04156304580630467,0.0011469039773531105,0.00034217279726261765
N208,4341,A,CHODURI BARI BOX CULVERT,0.041316662655914334,0.0011459577687604266,0.00034217279726261765
N208,4346,A,UDNACHARA BRIDGE,0.04008650343782953,0.0011412567335611682,0.00034217279726261765
N208,4349,A,Kuchimora Bridge,0.03934981313407213,0.0011384599023514992,0.00034217279726261765
N208,4351,A,TALJURI BOX CULVERT,0.03885927177618948,0.0011366051616458666,0.00034217279726261765
N208,4352,B,TAI JURI BOX CULVERT,0.03861417675063484,0.0011356807176958097,0.00034217279726261765
N208,4355,A,BRAMMON GRAM BOX CULVERT,0.03787959428751766,0.001132919021584385,0.00034217279726261765
N208,4357,B,KARIMPUR BOX CULVERT,0.037390458156728486,0.0011310875295326083,0.00034217279726261765
N208,4358,A,KARIMPUR BOX CULVERT,0.03714606574472059,0.0011301746579070557,0.00034217279726261765
N208,4361,A,KARIMPUR BOX CULVERT,0.03641359112224363,0.0011274474724247952,0.00034217279726261765
N208,4362,A,KARIMPUR BOX CULVERT,0.03616966711926689,0.0011265422015814765,0.00034217279726261765
N208,4363,A,GOYESPUR,0.03592586021854794,0.0011256388168794597,0.00034217279726261765
N208,4367,A,TIKERPAR BOX CULVERT,0.03495180363825005,0.001122044028278197,0.00034217279726261765
N208,4368,C,Kutalpur Bridge,0.03470858224882005,0.001121149991071081,0.00034217279726261765
N208,4370,B,TIKERPAR BOX CULVERT,0.03422249077673342,0.0011193674702429227,0.00034217279726261765
N208,4371,A,DAMY BRIDGE,0.03397962069407679,0.0011184789757526389,0.00034217279726261765
N208,4373,B,CHAN BAG CULVERT,0.0334942318355369,0.001116707491607499,0.00034217279726261765
N208,4375,A,UTTAR BAG BOX CULVERT,0.033009311386028174,0.0011149433114751035,0.00034217279726261765
N208,4378,B,KALAMOA BOX CULVERT,0.032282808978698514,0.0011123106431477191,0.00034217279726261765
N208,4379,A,MOTOP PUR BRIDGE,0.0320408757141042,0.0011114366930793718,0.00034217279726261765
N208,4381,A,RAJAPUR BOX CULVERT,0.03155736049168896,0.0011096941705648353,0.00034217279726261765
N208,4382,B,RAJAPUR BOX CULVERT,0.03131577853386802,0.00110882558771076,0.00034217279726261765
N208,4383,A,RAJAPUR BOX CULVERT,0.031074313678304873,0.0011079587835541385,0.00034217279726261765
N208,4385,A,KHALAI KUL BOX CULVERT,0.030591735273951946,0.0011062304907405007,0.00034217279726261765
N208,4386,A,HOLDIKUL BOX CULVERT,0.03035062172516217,0.0011053689918372896,0.00034217279726261765
N208,4388,B,LALA PUR BOX CULVERT,0.029868745934355987,0.0011036512635721255,0.00034217279726261765
N208,4389,A,KHALAI KUL BOX CULVERT,0.029627983692339578,0.0011027950240831944,0.00034217279726261765
N208,4391,A,LALAPUR BOX CULVERT,0.029146810515080133,0.001101087769222553,0.00034217279726261765
N208,4392,A,LALAPUR BOX CULVERT,0.028906399579837098,0.0011002367438413567,0.00034217279726261765
N208,4393,A,AUKNRZGHAT CULVERT,0.028666105746851852,0.0010993874465188916,0.00034217279726261765
N208,4396,A,CHILARCHOK CULVERT,0.02794592686144285,0.0010968498734353468,0.00034217279726261765
N208,4397,A,CHILAR CHOK BOX CULVERT,0.027706101437488764,0.0010960074389746997,0.00034217279726261765
N208,4400,A,MIRZAPUR BOX CULVERT,0.026987327779173245,0.0010934903369690095,0.00034217279726261765
N208,4401,A,Mirzapur box culvert,0.02674797076425032,0.0010926546872829762,0.00034217279726261765
N208,4402,A,Mirzapur box culvert,0.026508730851585182,0.0010918207217299222,0.00034217279726261765
N208,4403,A,MIRJAPUR BOX CULVERT,0.026269608041177835,0.0010909884355225835,0.00034217279726261765
N208,4405,A,Kacha bahor,0.025791713727136515,0.00108932888208765,0.00034217279726261765
N208,4406,A,PALBARI CULVERT,0.025552942223502538,0.0010885016053769185,0.00034217279726261765
N208,4407,A,FENCHUGANJ BRIDGE,0.025314287822126354,0.001087675989045456,0.00034217279726261765
N208,4411,A,Karmada culvert,0.024360841239199512,0.0010843900338526346,0.00034217279726261765
N208,4412,A,KARMADA BOX CULVERT,0.024122772349112274,0.0010835726493286391,0.00034217279726261765
N208,4414,A,FARIDPUR CULVERT,0.023646985875711176,0.0010819427730942952,0.00034217279726261765
N208,4415,A,FARIDPURBOX CULVERT,0.02340926829239731,0.001081130272221019,0.00034217279726261765
N208,4416,A,FARIDPUR BOX CULVERT,0.023171667811341234,0.0010803193900973248,0.00034217279726261765
N208,4417,A,FARIDPUR BOX CULVERT,0.02293418443254295,0.001079510122185032,0.00034217279726261765
N208,4419,C,LUTPURBOX CULVERT,0.02245956898171975,0.001077896410927675,0.00034217279726261765
N208,4420,A,IUTPUR BOX CULVERT,0.022222436909694835,0.001077091958591757,0.00034217279726261765
N208,4421,A,NURPUR CULVERT,0.02198542193992771,0.0010762891024853716,0.00034217279726261765
N208,4422,A,NURPUR BOX CULVERT,0.02174852407241838,0.0010754878381553645,0.00034217279726261765
N208,4423,A,NURPUR,0.021511743307166833,0.001074688161165348,0.00034217279726261765
N208,4425,A,KUSIARA BRIDGE,0.021038533083437113,0.0010730935515430974,0.00034217279726261765
N208,4427,A,Kushiara culvert,0.020565791268738556,0.0010715052384598703,0.00034217279726261765
N208,4429,B,MOLIKPUR BOX CULVERT,0.020093517863071158,0.0010699231870201934,0.00034217279726261765
N208,4433,C,Elaspur steal deck,0.01915037627882984,0.0010667777307912935,0.00034217279726261765
N208,4436,A,KALPARA BOX CULVERT,0.018444249664355653,0.0010644348197116939,0.00034217279726261765
N208,4440,B,KUTALPUR BAZER,0.01750438694333246,0.0010613322961511133,0.00034217279726261765
N208,4442,B,KUTALPUR,0.017035158196367604,0.0010597901126024728,0.00034217279726261765
N208,4445,D,KUTALPUR,0.016332193342853747,0.001057488092177501,0.00034217279726261765
N208,4450,B,DHARAMPUR,0.015162927298819785,0.0010536811328343085,0.00034217279726261765
N208,4452,A,HAJIGANJ,0.01469604059701073,0.0010521686645270471,0.00034217279726261765
N208,4455,A,HAJIGONJ,0.013996588811230575,0.0010499109147445393,0.00034217279726261765
N208,4456,A,MAHAMODA BAD,0.013763672420486102,0.0010491612364270935,0.00034217279726261765
N208,4462,A,MOGLA BAZER,0.014218321936356092,0.001050625594066311,0.00034217279726261765
N208,4468,A,NAIKHAI BOX CULVERT,0.01599839335702312,0.001056398485437244,0.00034217279726261765
N208,4470,A,JALKER KANDI,0.01659268731530778,0.0010583399724777287,0.00034217279726261765
N208,4479,A,SIB BARI BOX CULVERT,0.0192771980240165,0.0010671996152603884,0.00034217279726261765
N208,4483,B,KADAM TALI BOX CULVERT,0.02047468571217787,0.001071199683166807,0.00034217279726261765
R151,4516,B,PRBU HINDULI CULVERT,0.06405660371834798,0.0016461338806740221,0.00034217279726261765
R151,4517,B,PRBU HIRDUL STABCULVERT,0.06374089603134593,0.0016436379261085628,0.00034217279726261765
R151,4519,B,TALTULY SLAB CULVERT,0.06310948065734182,0.001638668655310464,0.00034217279726261765
R151,4521,B,FURBU HINGULI BRIDGE,0.06247806528333769,0.0016337293414994646,0.00034217279726261765
R151,4525,B,TELI GRAM BRIDGE,0.061215234535329455,0.0016239395077671263,0.00034217279726261765
R151,4527,B,LAXMISORA BRIDGE,0.06058381916132534,0.0016190884573535702,0.00034217279726261765
R151,4529,B,KORER HAT BAZER,0.059952403787321216,0.0016142663028468531,0.00034217279726261765
R151,4532,C,KARER HAT BAZAR,0.05196319007628626,0.0016070248292896978,0.00034217279726261765
R151,4533,A,SULTURBA CULVERT,0.05163916812898111,0.0016045834259846433,0.00034217279726261765
R151,4539,A,KORER HAT FOREST GATE,0.04969257729773659,0.0015900712090743691,0.00034217279726261765
R151,4540,A,GEAMARA CULVERT,0.0493677356346269,0.0015876749702022337,0.00034217279726261765
R151,4542,A,SAMNER GIL CULVERT,0.04871770100163416,0.0015829015221311027,0.00034217279726261765
R151,4543,A,SAMNERGAL CULVERT,0.0483925080317511,0.0015805242635487029,0.00034217279726261765
R151,4545,C,NURALIPUL CULVERT,0.04774177078521162,0.0015757885547875664,0.00034217279726261765
R151,4553,C,TULATULI BRIDGE,0.04513413770874209,0.0015570929647103328,0.00034217279726261765
R151,4555,C,BUR CAAMP BRIDGE,0.04448105841704681,0.0015524799306443867,0.00034217279726261765
R151,4556,B,TULATULI BRIDGE,0.04415434311781248,0.001550182414964074,0.00034217279726261765
R151,4558,C,BANGRA TABOR,0.043500561212570454,0.0015456052717171423,0.00034217279726261765
R151,4561,C,KALAPANI BRIDGE,0.04251901008777399,0.0015387839368332485,0.00034217279726261765
R151,4569,A,NIHARKANTI BRIDGE,0.03989638792230733,0.001520849823300408,0.00034217279726261765
R151,4571,C,KALAPANI BRIDGE,0.03923956135836277,0.0015164235546109653,0.00034217279726261765
R151,4574,A,KOILA PARA,0.03825344324551249,0.0015098263996697755,0.00034217279726261765
R151,4579,A,BALUTILA BAZAR,0.0366075710122729,0.0014989424057346022,0.00034217279726261765
R151,4581,A,KOILA BAZAR,0.035948402403172534,0.0014946272688544226,0.00034217279726261765
R151,4584,A,FULLCHAR,0.03495877122258856,0.0014881952634398419,0.00034217279726261765
R151,4596,C,HEAKU BAZAR,0.030989707297051538,0.0014629455538969665,0.00034217279726261765
R151,4601,C,HEAKO,0.029330953815455037,0.0014526452558271082,0.00034217279726261765
R151,4604,C,BATTAL,0.028334296499403656,0.001446525813741921,0.00034217279726261765
R151,4607,C,Datmara Bridge,0.027336585263032162,0.001440451323342261,0.00034217279726261765
R151,4608,C,SHANTIR HAT,0.02700378064639275,0.0014384363987163585,0.00034217279726261765
R151,4610,C,KANDIR HAT,0.02633782010634056,0.0014344213011931342,0.00034217279726261765
R151,4615,C,NARAYAN HAT BOX CULVERT,0.02467086946669875,0.0014244687913388399,0.00034217279726261765
R151,4618,D,NARAYAN HAT,0.023669293855820187,0.0014185550396928447,0.00034217279726261765
R151,4621,C,NARAYANPUR BAILEY WITH STEEL DECK,0.02266666432462151,0.0014126840416733334,0.00034217279726261765
R151,4626,A,Gozaria Bridge,0.02099327306080125,0.0014029928273341888,0.00034217279726261765
R151,4630,C,NARAYANPUR KANDI BOX CULVERT,0.019652452209104818,0.0013953230775694595,0.00034217279726261765
R151,4632,C,MIZZAR HAT BAILEY WITH STEEL DECK,0.01898133916970986,0.0013915155878314164,0.00034217279726261765
R151,4635,C,MATIKATA,0.017973791343684,0.001385838227037526,0.00034217279726261765
R151,4636,C,MIZZAR HAT RCC GIDER BRIDGE,0.017637707863826468,0.0013839547436143925,0.00034217279726261765
R151,4640,C,MIZZAR HAT BOX CULVERT,0.016292202921818433,0.00137646524666634,0.00034217279726261765
