road,id,model_type,condition,name,lat,lon,length,bridge_name
R360,6385,bridge,C,,24.3489997,90.7544444,430.0,POLARGHAT BAZAR BRIDGE
R360,6386,link,,,24.3486941,90.7545,36.0,
R360,6387,link,,,24.3442497,90.7563889,534.0,
R360,6388,bridge,A,,24.342083,90.7566944,263.0,MAIZHADIPARA BOX CULVERT
R360,6389,bridge,B,,24.3394997,90.7574444,298.0,MAIDHATI BOX CULVERT
R360,6390,link,,,24.3348608,90.7565556,525.0,
R360,6391,bridge,B,,24.3269590014401,90.7623390631863,3.0,GELAIKANDI BOX CULVERT
R360,6392,link,,,24.3267771,90.7624722,1111.0,
R360,6393,link,,,24.3266104,90.76275,36.0,
R360,6394,bridge,B,,24.3243327,90.7651944,355.0,MAIS HATI BOX CULVERT
R360,6395,link,,,24.3199716,90.767416,544.0,
R360,6396,link,,,24.3114722,90.7690549,969.0,
R360,6397,bridge,A,,24.3078889,90.7690827,406.0,MODDOPARA(1) BOX CULVERT
R360,6398,link,,,24.3024444,90.7706104,632.0,
R360,6399,bridge,A,,24.2998886,90.7713327,295.0,MODDOPARA BOX CULVERT
R360,6400,link,,,24.2933608,90.7730827,748.0,
R360,6401,bridge,B,,24.2888886,90.7745549,520.0,NANGALPARA BOX CULVERT
R360,6402,link,,,24.285333,90.7765549,445.0,
R360,6403,bridge,B,,24.280166,90.7797216,661.0,HOSPITAL BOXCULVERT
R360,6404,link,,,24.2776104,90.7811382,321.0,
R360,6405,bridge,A,,24.2717216,90.7835552,712.0,UNDAIL PARA
R360,6406,link,,,24.2689716,90.7846108,325.0,
R360,6407,link,,,24.2619167,90.7906108,998.0,
R360,6408,bridge,A,,24.2608333,90.7914163,144.0,KOLIADI BOX CULVERT
R360,6409,link,,,24.2539167,90.794583,861.0,
R360,6410,intersection,,,24.2523333,90.7967219,282.0,
R360,6411,link,,,24.2487497,90.8021667,687.0,
R360,6412,link,,,24.245833,90.8114167,1017.0,
R360,6413,link,,,24.2423052,90.8207771,1030.0,
R360,6414,link,,,24.2386663,90.8255827,641.0,
R360,6415,link,,,24.2369163,90.828166,329.0,
R360,6416,link,,,24.2304716,90.835083,1001.0,
R360,6417,link,,,24.2243049,90.8422219,1000.0,
R360,6418,link,,,24.2173604,90.8483052,990.0,
R360,6419,link,,,24.2102778,90.8544444,1002.0,
R360,6420,link,,,24.2022778,90.8624444,1011.0,
R360,6421,link,,,24.1977774,90.8685271,1024.0,
R360,6422,link,,,24.1900274,90.8730271,975.0,
R360,6423,bridge,B,,24.1881386,90.8738604,229.0,BOGPARA
R360,6424,link,,,24.1842219,90.8757493,476.0,
R360,6425,link,,,24.1817216,90.8768882,301.0,
R360,6426,link,,,24.1734438,90.8808327,1014.0,
R360,6427,link,,,24.1673049,90.8879441,995.0,
R360,6428,bridge,B,,24.1665556,90.8888608,128.0,MORAHARPUR BOX CULVERT
R360,6429,link,,,24.1609444,90.8946386,857.0,
R360,6430,bridge,A,,24.1603889,90.8951663,79.0,TARAKINDI BOX CULVERT
R360,6431,link,,,24.1597778,90.8957497,91.0,
R360,6432,bridge,A,,24.1545,90.9005,763.0,ALIAKBOI
R360,6433,link,,,24.1539167,90.9009722,85.0,
R360,6434,link,,,24.1465274,90.9071389,1037.0,
R360,6435,bridge,B,,24.145583,90.90775,129.0,GANOK KALI BGIGE
R360,6436,bridge,B,,24.1452497,90.9079722,50.0,Ganokkhal Bridge
R360,6437,link,,,24.1388608,90.9118056,821.0,
R360,6438,bridge,A,,24.1330549,90.9126111,653.0,LOKMANKARKANDI
R360,6439,link,,,24.1298604,90.9130278,363.0,
R360,6440,bridge,C,,24.1265271,90.9135278,374.0,SOYSOLI
R360,6441,link,,,24.121166,90.9147778,616.0,
R360,6442,link,,,24.1165,90.9167771,566.0,
R360,6443,link,,,24.1163056,90.9169993,33.0,
R360,6444,link,,,24.113,90.9192771,438.0,
R360,6445,bridge,A,,24.1103889,90.9212216,352.0,NOYAPURA
R360,6446,bridge,B,,24.1071389,90.9238327,450.0,LOKKIPUR CULVERT
R360,6447,link,,,24.10579935771429,90.92495662514288,194.0,
R360,6448,bridge,B,,24.1047222,90.9258604,156.0,LOKKIPUR BOX CULVERT
R360,6449,link,,,24.0986663,90.9308049,844.0,
R360,6450,bridge,D,,24.098333,90.930916,40.0,AKBOR NAGAR BAILEY WITH STEEL DECK
R360,6451,link,,,24.0981386,90.9310549,28.0,
R360,6452,bridge,B,,24.0937497,90.935083,638.0,KALIKA BOX CULVERT
R360,6453,link,,,24.0936663,90.9351663,13.0,
R360,6454,link,,,24.091833,90.9372497,300.0,
R360,6455,bridge,B,,24.0901386,90.9397497,324.0,KALIKA BAZAR BOX CULVERT
R360,6456,link,,,24.0866663,90.9452774,689.0,
R360,6457,bridge,B,,24.0826382,90.9506667,719.0,GAZIRTAK BAILEY WITH STEEL DECK
R360,6458,link,,,24.0824438,90.9509722,38.0,
R360,6459,link,,,24.0810827,90.9531944,287.0,
R360,6460,bridge,B,,24.0765827,90.9595556,808.0,ROGANATHPUR BOX CULVERT
R360,6461,link,,,24.0754993,90.9610556,205.0,
R360,6462,link,,,24.0748327,90.9618889,118.0,
R360,6463,bridge,D,,24.07121247761194,90.96761216417912,708.0,SHOMO PUR BOX CULVERT
R360,6464,link,,,24.0707216,90.9683882,96.0,
R360,6465,link,,,24.0702493,90.9691104,90.0,
R360,6466,bridge,B,,24.0671382,90.9743882,637.0,COLLEGE MORE
R360,6467,link,,,24.0653889,90.9773882,363.0,
R360,6468,bridge,B,,24.0653889,90.9765549,3.0,BRUHOB UTTOR CULVERT
R360,6469,bridge,B,,24.0623889,90.9799993,428.0,BOYROB UTTRA PARA
R360,6470,link,,,24.0570278,90.9819438,569.0,
R360,3233,intersection,,,24.0553889,90.9828604,32.0,
Z1005,1950,intersection,,,21.7215549,92.0830827,0.0,
Z1005,1950,intersection,,,21.7215549,92.0830827,28.0,
Z1005,6513,link,,,21.7211382,92.0886108,582.0,
Z1005,6514,link,,,21.7188049,92.0913886,390.0,
Z1005,6515,bridge,A,,21.7175549,92.0928608,210.0,FASIKHALI SLAB
Z1005,6516,bridge,A,,21.7153333,92.096333,455.0,GOHAPARA
Z1005,6517,link,,,21.7151667,92.0966941,329.0,
Z1005,6518,link,,,21.7132778,92.098583,6.0,
Z1005,6519,bridge,A,,21.7127935320754,92.0991773396226,1.8,GONA PARA
Z1005,6520,link,,,21.7126667,92.099333,106.0,
Z1005,6521,bridge,A,,21.7122292,92.0715028375,1.0,GONAPARA
Z1005,6522,bridge,A,,21.7121667,92.0675271,184.0,GONAPARA
Z1005,6523,bridge,A,,21.7121446738461,92.0685395107692,1.0,DABISING
Z1005,6524,link,,,21.7121389,92.0688049,130.0,
Z1005,6525,bridge,A,,21.71211666,92.09640546,1.0,DABISON
Z1005,6526,link,,,21.7121111,92.1033056,120.0,
Z1005,6527,bridge,A,,21.7127040790625,92.1059352565625,39.1,DABIZIA BRIDGE
Z1005,6528,link,,,21.71275,92.1061389,320.0,
Z1005,6529,link,,,21.7127222,92.1065,40.0,
Z1005,6530,link,,,21.7123889,92.1078056,160.0,
Z1005,6531,link,,,21.7097222,92.1104167,940.0,
Z1005,6532,link,,,21.7089722,92.1176382,206.0,
Z1005,6533,link,,,21.7132222,92.1223604,794.0,
Z1005,6534,link,,,21.7116944,92.1308604,980.0,
Z1005,6535,link,,,21.7160833,92.1381108,1000.0,
Z1005,6536,link,,,21.716013850000003,92.1447082,1000.0,
Z1005,6537,link,,,21.7159444,92.1513056,1000.0,
Z1005,6538,link,,,21.7165833,92.1571389,910.0,
Z1005,6539,link,,,21.7226104,92.1609167,1000.0,
Z1005,6540,link,,,21.7236382,92.1623333,195.0,
Z1005,6541,link,,,21.7237216,92.1630278,74.0,
Z1005,6542,link,,,21.7288604,92.1649167,701.0,
Z1005,6543,bridge,A,,21.7313604,92.1676382,410.0,EUSHA
Z1005,6544,link,,,21.7333886,92.1706104,335.0,
Z1005,6545,link,,,21.7343886,92.1714716,255.0,
Z1005,6546,link,,,21.7346941,92.1718882,50.0,
Z1005,6547,bridge,C,,21.7363608,92.1724438,205.0,Bauddor chara
Z1005,6548,link,,,21.7388608,92.1726938,650.0,
Z1005,6549,link,,,21.7403886,92.1806382,1000.0,
Z1005,6550,link,,,21.7420274,92.1861386,920.0,
Z1005,6551,link,,,21.7388886,92.1903052,575.0000000000018,
Z1005,6552,link,,,21.7409441,92.1920274,424.9999999999982,
Z1005,6553,link,,,21.7446386,92.1991941,1050.0,
Z1005,6554,link,,,21.7467497,92.2069444,1000.0,
Z1005,6555,link,,,21.7495274,92.2075,375.0,
Z1005,6556,link,,,21.7523611,92.2096944,625.0,
Z1005,6557,link,,,21.7539722,92.2114167,258.0,
Z1005,6558,link,,,21.7538056,92.2140278,292.0,
Z1005,6559,bridge,A,,21.7522361665198,92.2155344079295,9.5,LANGINI
Z1005,6560,link,,,21.7517222,92.2160278,227.0,
Z1005,6561,link,,,21.7507222,92.2166111,223.0,
Z1005,6562,link,,,21.7471108,92.2210827,610.0,
Z1005,6563,link,,,21.744083,92.2221938,375.0,
Z1005,6564,bridge,A,,21.7429997,92.223416,255.0,CHAGOL NAIYA
Z1005,6565,link,,,21.742173370886075,92.22375005063292,50.0,
Z1005,6566,link,,,21.7416941,92.2239438,29.0,
Z1005,6567,bridge,B,,21.7383237372854,92.2260617719188,9.3,HORINDINE
Z1005,6568,link,,,21.7366108,92.2271382,641.0,
Z1005,6569,link,,,21.7369163,92.2272771,25.0,
Z1005,6570,link,,,21.730666,92.2306382,785.0,
Z1005,6571,link,,,21.728916,92.2317771,215.0,
Z1005,6572,bridge,A,,21.7260549,92.2319438,300.0,SHILAT BOX CULVERT
Z1005,6573,link,,,21.722416,92.2321104,432.0,
Z1005,6574,link,,,21.7202216,92.2328882,268.0,
Z1005,6575,bridge,B,,21.7190827,92.2354441,300.0,SHIBATHALI BOX CULVERT
Z1005,6576,link,,,21.7162778,92.2416941,700.0,
Z1005,6577,bridge,A,,21.7155278,92.2422497,108.0,SHIBATHOLI BOX CULVERT
Z1005,6578,bridge,A,,21.7129267063786,92.2445570425925,1.8,MONESA SLAB CULVERT
Z1005,6579,link,,,21.7120833,92.2453052,486.0,
Z1005,6580,link,,,21.71125,92.2452219,98.0,
Z1005,6581,bridge,A,,21.7107518115942,92.2452440394927,6.3,SOLA PARA SLAB CULVERT
Z1005,6582,link,,,21.70875,92.245333,276.0,
Z1005,6583,link,,,21.709,92.245333,32.0,
Z1005,6584,bridge,A,,21.7041944,92.2440274,508.0,SHIBATHOLI PARA
Z1005,6585,link,,,21.7004167,92.2456108,472.0,
Z1005,6586,bridge,A,,21.6996941,92.2467219,165.0,KARAGIRI
Z1005,6587,link,,,21.6974719,92.2510556,525.0,
Z1005,6588,link,,,21.6969163,92.2514722,78.0,
Z1005,6589,link,,,21.6954441,92.25325,232.0,
Z1005,6590,bridge,C,,21.6952219,92.2535833,40.0,KARAGIRI BOX CULVERT
Z1005,6591,bridge,A,,21.6939997,92.2553333,230.0,REBOBARE BOX CULVERT
Z1005,6592,link,,,21.6935274,92.2575,100.0,
Z1005,6593,link,,,21.6927497,92.2575833,175.0,
Z1005,6594,bridge,A,,21.6923675692307,92.2588949179487,1.8,CHINARIR DHOKAN
Z1005,6595,link,,,21.6917219,92.2611111,390.0,
Z1005,6596,link,,,21.6917219,92.2616389,45.0,
Z1005,6597,bridge,A,,21.691833,92.2628333,125.0,REBOBARI
Z1005,6598,bridge,A,,21.6909997,92.2667493,481.0,BISHUMTE
Z1005,6599,bridge,A,,21.6918886,92.2673882,118.0,CHINARIR DHOKAN
Z1005,6600,link,,,21.6916663,92.2694438,236.0,
Z1005,6601,link,,,21.6901386,92.2713882,270.0,
Z1005,6602,bridge,A,,21.6885274,92.2727493,230.0,SONACHARI
Z1005,6603,link,,,21.6867219,92.2749993,310.0,
Z1005,6604,link,,,21.6858886,92.2749993,95.0,
Z1005,6605,link,,,21.6848608,92.2752771,95.0,
Z1005,6606,bridge,A,,21.6786938,92.2788327,810.0000000000036,SONACHARI
Z1005,6607,link,,,21.6783049,92.2799716,23.999999999992724,
Z1005,6608,link,,,21.6778327,92.2807216,166.00000000000364,
Z1005,6609,bridge,C,,21.6765271,92.2816104,140.0,SONACHANI
Z1005,6610,bridge,A,,21.6764438,92.2821104,75.0,CHIDAIR
Z1005,6611,bridge,A,,21.6752771,92.2830549,165.0,SONACHARI
Z1005,6612,link,,,21.6743604,92.2837497,181.0,
Z1005,6613,bridge,B,,21.6742970515837,92.2837787325792,2.3,SONACHARI
Z1005,6614,link,,,21.6723604,92.2846663,221.0,
Z1005,6615,link,,,21.6718327,92.286333,178.0,
Z1005,6616,bridge,A,,21.6710827,92.2873886,150.0,Sonachari
Z1005,6617,link,,,21.6710271,92.2893608,205.0,
Z1005,6618,link,,,21.6713049,92.2901941,147.0,
Z1005,6619,bridge,A,,21.6715688020833,92.29102974375,1.8,TARABONIA
Z1005,6620,link,,,21.6719716,92.2923052,240.0,
Z1005,6621,link,,,21.6706104,92.2934441,198.0,
Z1005,6622,link,,,21.6700271,92.2936941,60.0,
Z1005,6623,bridge,B,,21.6694993,92.2942219,85.0,BISMOTI
Z1005,6624,bridge,A,,21.6667334937864,92.2968199582524,6.0,DONEAI
Z1005,6625,bridge,A,,21.6663056,92.2972219,515.0,SATOLI
Z1005,6626,bridge,A,,21.6659838131868,92.2983574538461,3.0,CHINARIR
Z1005,6627,bridge,B,,21.6658333,92.2988886,182.0,TARA BORIA
Z1005,6628,link,,,21.665,92.3007778,208.0,
Z1005,6629,bridge,A,,21.6647222,92.3016667,110.0,CHARA BONIA
Z1005,6630,bridge,A,,21.6641111,92.3034444,195.0,NAGRA PARA SLAB CULVERT
Z1005,6631,bridge,A,,21.662734326934,92.3056428240687,6.1,SIRINAGAR
Z1005,6632,bridge,A,,21.6623889,92.3061944,349.0,CHARA BOTTOLA SLAB CULVERT
Z1005,6633,bridge,A,,21.6608333,92.3087778,316.0,CHARABOTLA
Z1005,6634,link,,,21.6606111,92.3093889,30.0,
Z1005,6635,bridge,A,,21.6605,92.3093889,50.0,CHINARIR
Z1005,6636,bridge,C,,21.657335584,92.310935588,1.8,EMANPURA
Z1005,6637,bridge,A,,21.6555556,92.3118056,625.0,SAMPUR
Z1005,6638,link,,,21.6539167,92.3123611,189.0,
Z1005,6639,bridge,C,,21.6520556,92.3128333,219.0,SINANI
Z1005,6640,bridge,C,,21.6489939720279,92.3125845702797,9.3,ALI JKADAM BUSSTAND
Z1005,6641,bridge,A,,21.6476108,92.3124722,572.0,ENMARPURA
Z1005,6642,link,,,21.6471941,92.3110278,205.0,
Z1005,6643,bridge,A,,21.6468886,92.3103056,100.0,ENMANPURA
Z1005,6644,link,,,21.6458052,92.3067778,510.0,
Z1005,6645,sourcesink,,SoSi17,21.7774438,92.1947774,3160.0,
Z1031,6942,sourcesink,,SoSi18,23.0614722,91.3616667,0.0,
Z1031,6943,link,,,23.0526944,91.3632778,1000.0,
Z1031,6944,link,,,23.0494997,91.3648889,390.0,
Z1031,6945,link,,,23.0479719,91.3651667,106.0,
Z1031,6946,link,,,23.0429997,91.3668604,504.0,
Z1031,6947,bridge,A,,23.0418886,91.367166,134.0,RCC BRIDGE
Z1031,6948,link,,,23.0371941,91.3693882,595.0,
Z1031,6949,link,,,23.0351386,91.3706104,271.0,
Z1031,6950,link,,,23.0324716,91.3734993,430.0,
Z1031,6951,link,,,23.0268604,91.3805827,895.0,
Z1031,6952,link,,,23.0266382,91.3808604,112.0,
Z1031,6953,link,,,23.0203049,91.3879719,1015.0,
Z1031,6954,link,,,23.0200549,91.3882774,50.0,
Z1031,6955,link,,,23.014,91.3949997,973.0,
Z1031,6956,intersection,,,23.0101111,91.3990274,495.0,
Z1031,6957,bridge,A,,23.0105278,91.4009722,235.0,SLAB CULVERT
Z1031,6958,link,,,23.0121667,91.4007222,270.0,
Z1031,6959,bridge,A,,23.0154167,91.4005278,367.0,BOX CULVERT
Z1031,6960,bridge,A,,23.0168711885937,91.4009360090625,1.5,BOX CULVERT
Z1031,6961,link,,,23.01807050375,91.4012726025,312.0,
Z1031,6962,link,,,23.0208604,91.4020556,328.0,
Z1031,6963,link,,,23.0287216,91.4063889,976.0,
Z1031,6964,link,,,23.0295549,91.4070833,130.0,
Z1031,6965,bridge,A,,23.0311934393258,91.4118586089887,1.0,BOX CULVERT
Z1031,6966,link,,,23.0314993,91.41275,623.0,
Z1031,6967,link,,,23.0317216,91.41325,66.0,
Z1031,6968,link,,,23.0332493,91.4156944,311.0,
Z1031,6969,link,,,23.035383931952666,91.42488230414202,1032.0,
Z1031,6970,link,,,23.0374441,91.4337497,996.0,
Z1031,6971,bridge,B,,23.0369997,91.4365274,301.0,RCC BRIDGE
Z1031,6972,bridge,B,,23.0375552,91.4386108,228.0,RCC BRIDGE
Z1031,6973,link,,,23.0377497,91.4390552,53.0,
Z1031,6974,bridge,A,,23.0383886,91.4423608,348.0,BAILEY WITH STEEL DECK
Z1031,6975,link,,,23.038583,91.4435552,117.0,
Z1031,6976,bridge,A,,23.0397774,91.448083,501.0,BAILEY WITH STEEL DECK
Z1031,6977,link,,,23.0397774,91.4484441,41.0,
Z1031,6978,link,,,23.0409441,91.4520556,402.0,
Z1031,6979,link,,,23.041083,91.4523611,36.0,
Z1031,6980,link,,,23.0399719,91.4616111,1035.0,
Z1031,6981,bridge,A,,23.0397219,91.4637222,220.0,BOX CULVERT
Z1031,6982,bridge,B,,23.039583,91.4693882,585.0,RCC BRIDGE
Z1031,6983,link,,,23.0396663,91.4713327,195.0,
Z1031,6984,bridge,B,,23.0392104341948,91.4724813650099,14.5,RCC BRIDGE
Z1031,6985,link,,,23.0361386,91.4802216,1006.0,
Z1031,6986,bridge,B,,23.035583,91.4851941,520.0,RCC BRIDGE
Z1031,6987,link,,,23.0356663,91.4860274,87.0,
Z1031,6988,link,,,23.0363608,91.489833,398.0,
Z1031,6989,bridge,B,,23.0369163,91.4927497,309.0,Mandair pul Bridge
Z1031,6990,bridge,A,,23.0369163,91.4927497,309.0,BOX CULVERT
Z1031,6991,link,,,23.0369441,91.4928052,11.0,
Z1031,6992,link,,,23.0381108,91.4994163,680.0,
Z1031,6993,bridge,A,,23.0384719,91.5013056,199.0,BAILEY WITH STEEL DECK
Z1031,6994,link,,,23.0385274,91.5016944,41.0,
Z1031,6995,link,,,23.0410274,91.5094722,214.0,
Z1031,6996,bridge,A,,23.0405621834355,91.5105267392638,3.0,SLAB CULVERT
Z1031,6997,bridge,A,,23.0393608,91.51325,978.0,SLAB CULVERT
Z1031,6998,link,,,23.039333,91.5145278,148.0,
Z1031,6999,bridge,A,,23.0394719,91.5156111,110.0,SLAB CULVERT
Z1031,7000,link,,,23.0399163,91.5190827,364.0,
Z1031,7001,link,,,23.039836655947138,91.51959481453744,93.0,
Z1031,7002,bridge,A,,23.0397219,91.5203327,134.0,BOX CULVERT
Z1031,7003,link,,,23.0370552,91.5222216,359.0,
Z1031,7004,link,,,23.0331104,91.5240549,385.0,
Z1031,7005,bridge,A,,23.0311382,91.5244438,224.0,RCC BRIDGE
Z1031,7006,link,,,23.0309993,91.5244716,18.0,
Z1031,7007,bridge,A,,23.0262216,91.5254993,544.0,SLAB CULVERT
Z1031,7008,link,,,23.0235271,91.5259438,303.0,
Z1031,7009,bridge,A,,23.0182493,91.5279716,635.0,RCC BRIDGE
Z1031,7010,link,,,23.0181382,91.5280549,15.0,
Z1031,7011,link,,,23.0169993,91.5287216,150.0,
Z1031,7012,link,,,23.0160833,91.5298604,153.0,
Z1031,7013,bridge,A,,23.0125,91.5350274,664.0,SLAB CULVERT
Z1031,7014,link,,,23.0106389,91.5386386,448.0,
Z1031,7015,bridge,A,,23.0096111,91.5396663,13.0,BOX CULVERT
Z1031,7016,bridge,A,,23.0039444,91.5420552,662.0,BOX CULVERT
Z1031,7017,link,,,23.0021111,91.5419163,410.0,
Z1031,7018,bridge,A,,22.9973886,91.5418608,524.0,BOX CULVERT
Z1031,7019,link,,,22.9939441,91.5436663,436.0,
Z1031,7020,bridge,A,,22.9896663,91.5463608,562.0,BOX CULVERT
Z1031,7021,link,,,22.9870274,91.5476663,322.0,
Z1031,7022,bridge,A,,22.9834997,91.549333,429.0,BOX CULVERT
Z1031,7023,link,,,22.9776104,91.5511389,691.0,
Z1031,7024,link,,,22.9774993,91.5511111,20.0,
Z1031,7025,bridge,A,,22.9695549,91.5499163,903.0,BOX CULVERT
Z1031,7026,link,,,22.9690271,91.5495274,65.0,
Z1031,7027,link,,,22.9611667,91.5446941,1012.0,
Z1031,7028,bridge,A,,22.9598889,91.5446108,137.00000000000364,BOX CULVERT
Z1031,7029,bridge,C,,22.9561111,91.5461941,482.99999999999636,Sobopur Bridge
Z1031,7030,link,,,22.9541944,91.5492219,379.0,
Z1031,7031,link,,,22.9541111,91.5493052,14.0,
Z1031,7032,bridge,A,,22.9500278,91.5508889,533.0,SLAB CULVERT
Z1031,7033,link,,,22.9469997,91.55475,550.0,
Z1031,7034,bridge,C,,22.9446941,91.5548611,261.0,Truss with steel deck
Z1031,7035,link,,,22.9381663,91.5536667,14.0,
Z1031,7036,bridge,A,,22.9318604,91.553,1429.0,baliy brideg
Z1031,4531,intersection,,,22.9298049,91.5528333,218.0,
Z1034,6956,intersection,,,23.0101111,91.3990274,0.0,
Z1034,7059,link,,,23.0025556,91.4042222,1000.0,
Z1034,7060,bridge,A,,23.0019444,91.4045556,77.0,bridge at id 7060
Z1034,7061,link,,,22.9938886,91.4071111,923.0,
Z1034,7062,intersection,,,22.9877774,91.4101389,652.0,
Z1034,1384,intersection,,,22.9858886,91.4120556,58.0,
Z1034,7064,link,,,22.9838608,91.4120278,290.0,
Z1034,7065,link,,,22.9814438,91.412,270.0,
Z1034,7066,bridge,A,,22.9783211462414,91.4119114236902,5.65,bridge at id 7066
Z1034,7067,link,,,22.9775271,91.4118889,439.0,
Z1034,7068,bridge,A,,22.9758882,91.4118889,183.0,bridge at id 7068
Z1034,7069,bridge,A,,22.9725549,91.4112778,383.0,bridge at id 7069
Z1034,7070,link,,,22.9704438,91.4096389,292.0,
Z1034,7071,link,,,22.9694716,91.4088056,142.0,
Z1034,7072,bridge,C,,22.9641944,91.4075833,622.0,bridge at id 7072
Z1034,7073,bridge,C,,22.96169580449736,91.40760396613756,281.0,bridge at id 7073
Z1034,7074,link,,,22.9608333,91.4076111,97.0,
Z1034,7075,bridge,A,,22.95875,91.4077778,237.0,bridge at id 7075
Z1034,7076,bridge,A,,22.9561667,91.408,294.0,bridge at id 7076
Z1034,7077,link,,,22.9519722,91.4081667,469.0,
Z1034,7078,bridge,C,,22.9500556,91.4078611,220.0,bridge at id 7078
Z1034,7079,bridge,A,,22.9451663,91.4069167,555.0,bridge at id 7079
Z1034,7080,link,,,22.9432497,91.4065,225.0,
Z1034,7081,bridge,A,,22.9408608,91.4065278,272.0,bridge at id 7081
Z1034,7082,link,,,22.9348052,91.4069444,680.0,
Z1034,7083,link,,,22.9338608,91.40725,112.0,
Z1034,7084,bridge,A,,22.9319005515605,91.407856155181,3.9,bridge at id 7084
Z1034,7085,bridge,C,,22.9269438,91.4093889,801.0,bridge at id 7085
Z1034,7086,link,,,22.9251938,91.4099444,208.0,
Z1034,7087,bridge,C,,22.9219438,91.41025,369.0,bridge at id 7087
Z1034,7088,bridge,A,,22.9169716,91.4088056,577.0,bridge at id 7088
Z1034,7089,link,,,22.9164722,91.4086667,54.0,
Z1034,7090,link,,,22.9078056,91.4064167,1001.0,
Z1034,7091,link,,,22.9052222,91.4042778,365.0,
Z1034,7092,bridge,A,,22.9011667,91.4026111,494.0,bridge at id 7092
Z1034,7093,link,,,22.8999719,91.4024444,141.0,
Z1034,7094,bridge,A,,22.8918886,91.40225,910.0,bridge at id 7094
Z1034,7095,link,,,22.8909719,91.4023333,90.0,
Z1034,7096,bridge,A,,22.8898608,91.4024167,143.0,bridge at id 7096
Z1034,7097,bridge,A,,22.8886796850546,91.4027472001215,5.2,bridge at id 7097
Z1034,7098,bridge,A,,22.8831104,91.4043056,823.0,bridge at id 7098
Z1034,7099,link,,,22.882831711475408,91.4044117644028,34.0,
Z1034,7100,link,,,22.8761104,91.4069722,820.0,
Z1034,7101,link,,,22.8745549,91.4070278,180.0,
Z1034,7102,bridge,A,,22.8706382,91.4060278,450.0,bridge at id 7102
Z1034,7103,link,,,22.8667771,91.4029167,550.0,
Z1034,7104,bridge,A,,22.865556945846155,91.40080038492307,262.0,bridge at id 7104
Z1034,7105,link,,,22.86375,91.3976663,388.0,
Z1034,7106,bridge,A,,22.8635833,91.397583,20.0,bridge at id 7106
Z1034,7107,link,,,22.8603611,91.3957774,422.0,
Z1034,7108,link,,,22.8603333,91.3957774,8.0,
Z1034,7109,bridge,A,,22.8577293714285,91.3943433825714,5.0,bridge at id 7109
Z1034,7110,link,,,22.8545833,91.3926108,700.0,
Z1034,7111,link,,,22.8524444,91.3912497,300.0,
Z1034,7112,bridge,A,,22.8492219,91.3916108,367.0,bridge at id 7112
Z1034,7113,link,,,22.8500278,91.3976941,633.0,
Z1034,7114,link,,,22.8523333,91.4068889,1000.0,
Z1034,7115,bridge,A,,22.8528889,91.4079722,131.0,bridge at id 7115
Z1034,7116,link,,,22.8555,91.4158333,869.0,
Z1034,7117,bridge,A,,22.8555556,91.4165556,78.0,bridge at id 7117
Z1034,7118,link,,,22.8581389,91.4241382,922.0,
Z1034,7119,link,,,22.8640278,91.4307216,1000.0,
Z1034,7120,link,,,22.8656944,91.4336108,350.0,
Z1034,7121,link,,,22.8663611,91.439833,650.0,
Z1034,7122,link,,,22.8664167,91.4426386,289.0,
Z1034,7123,link,,,22.8663611,91.4438886,131.0,
Z1034,7124,link,,,22.8641389,91.4527778,1000.0,
Z1034,7125,bridge,A,,22.8605,91.4540833,465.0,bridge at id 7125
Z1034,7126,link,,,22.8558889,91.4526667,535.0,
Z1034,7127,link,,,22.8471386,91.4509167,1000.0,
Z1034,7128,link,,,22.8391108,91.4535556,1000.0,
Z1034,7129,link,,,22.839083,91.4535,6.0,
Z1034,7130,link,,,22.8369997,91.4525833,254.0,
Z1034,7131,link,,,22.8367774,91.4529167,52.0,
Z1034,7132,sourcesink,,SoSi19,22.8359719,91.4544722,191.0,
Z1042,1158,intersection,,,23.5126667,90.871416,0.0,
Z1042,7163,link,,,23.5212493,90.8739716,1008.9999999999999,
Z1042,7164,bridge,B,,23.5212493,90.8739716,29.1,KADOMORE
Z1042,7165,link,,,23.5213327,90.8739993,11.000000000000114,
Z1042,7166,link,,,23.5216382,90.8740549,30.0,
Z1042,7167,link,,,23.5301104,90.8729438,959.0,
Z1042,7168,link,,,23.5369163,90.8698327,1000.0,
Z1042,7169,bridge,C,,23.538063955725192,90.87116279007634,123.0,BUPCHI PARA BRIDGE
Z1042,7170,link,,,23.5381386,90.8712493,8.0,
Z1042,7171,link,,,23.5460274,90.8711938,869.0000000000005,
Z1042,7172,bridge,C,,23.5506389,90.8700827,553.9999999999995,BUPPI PARA BRIDGE
Z1042,7173,bridge,B,,23.5534444,90.8703882,329.0,BABUTI PARA SLAB CULVERT
Z1042,7174,bridge,C,,23.5538333,90.8705549,32.0,BAPUTI PARA BOX CULVERT
Z1042,7175,link,,,23.5544722,90.8701104,85.0,
Z1042,7176,bridge,D,,23.5568889,90.8699993,274.0,BAPUTI PARA SLAB CULVERT
Z1042,7177,link,,,23.5591389,90.8695549,239.0,
Z1042,7178,link,,,23.5593333,90.8697493,38.0,
Z1042,7179,link,,,23.5629167,90.8714993,449.0,
Z1042,7180,bridge,A,,23.5663333,90.8727771,404.0,GUNRA CULVERT
Z1042,7181,link,,,23.5685271,90.8706104,381.0,
