,0,1
2690,91.8777418,22.2217842
2691,91.8789407,22.2225293
2692,91.8781212,22.2236934
2693,91.8781212,22.2236934
2694,91.8877733,22.2240288
2695,91.8819237,22.2228974
2696,91.8881166,22.2232144
2697,91.878815,22.2227131
2698,91.8919237,22.2237022
2699,91.8868399,22.224436
2700,91.8856168,22.2251014
2701,91.8782301,22.2253101
2702,91.8782212,22.2259983
2703,91.8781212,22.2236934
2704,91.8855739,22.2253199
2705,91.8836212,22.2270182
2706,91.8790507,22.2275248
2707,91.8798945,22.2274624
2708,91.8799349,22.2276918
2709,91.8799349,22.2276918
2710,91.8829024,22.2278326
2711,91.8800485,22.2277135
2712,91.8799349,22.2276918
2713,91.8829346,22.2281008
2714,91.8813467,22.2282796
2715,91.8519737,22.2266423
2716,91.8542564,22.226909
2717,91.8441069,22.2265713
2718,91.8441069,22.2265713
2719,91.8442142,22.2263727
2720,91.8442571,22.2266309
2721,91.8441069,22.2265713
2722,91.8447828,22.2268693
2723,91.8447828,22.2268693
2724,91.8542807,22.2271823
2725,91.8447828,22.2268693
2726,91.8458354,22.2272257
2727,91.8463036,22.2273565
2728,91.8459523,22.2286172
2729,91.842841,22.2261642
2730,91.8593741,22.2253398
2731,91.8690993,22.2307873
2732,91.8660194,22.2330773
2733,91.8711817,22.2323169
2734,91.8764651,22.233424
2735,91.873929,22.2333984
2736,91.872266,22.2332539
2737,91.858186,22.2337714
2738,91.8454158,22.2280114
2739,91.8456841,22.227932
2740,91.8519282,22.229223
2741,91.8722385,22.233009
2742,91.8474716,22.2276066
2743,91.852175,22.2294316
2744,91.8523038,22.2296898
2745,91.8528831,22.2313682
2746,91.8533253,22.2321248
2747,91.8420149,22.2311582
2748,91.8420149,22.2311582
2749,91.8827844,22.2283093
2750,91.8828058,22.2284782
2751,91.8807137,22.2290244
2752,91.8783212,22.2280412
2753,91.8821406,22.2288655
2754,91.880288,22.2311497
2755,91.8807004,22.2322171
2756,91.8770552,22.2335432
2757,91.8770552,22.2335432
2758,91.8837367,22.2334287
2759,91.8810169,22.2333145
2760,91.8769264,22.2333247
2761,91.8770552,22.2335432
2762,91.8895678,22.2333245
2763,91.8787825,22.2342681
2764,91.8810008,22.2331805
2765,91.8770751,22.2344201
2766,91.880856,22.2367209
2767,91.880856,22.2367209
2768,91.880856,22.2367209
2769,91.8770988,22.2364587
2770,91.880856,22.2367209
2771,91.880856,22.2367209
2772,91.8924053,22.2377935
2773,91.880856,22.2367209
2774,91.8919069,22.2379992
2775,91.878887,22.2401372
2776,91.8763566,22.2401073
2777,91.8957532,22.2389105
2778,91.8580733,22.2345361
2779,91.8657678,22.2359856
2780,91.8616944,22.2350922
2781,91.8616353,22.2361598
2782,91.8685607,22.2394419
2783,91.8684266,22.2394817
2784,91.8714924,22.2393261
2785,91.8714449,22.2396992
2786,91.8323481,22.2344072
2787,91.8373692,22.2356287
2788,91.8354166,22.2354499
2789,91.8327344,22.2354499
2790,91.8284188,22.2367308
2791,91.833918,22.2384502
2792,91.8435009,22.2375303
2793,91.8435987,22.2373452
2794,91.8435987,22.2373452
2795,91.8346,22.239472
2796,91.8368363,22.2424836
2797,91.8378654,22.241279
2798,91.8420149,22.2311582
2799,91.8475674,22.2312749
2800,91.8475584,22.2311554
2801,91.8557074,22.234863
2802,91.8559086,22.2351719
2803,91.8557858,22.2348437
2804,91.8437771,22.2375948
2805,91.844453,22.2381013
2806,91.8435987,22.2373452
2807,91.8468028,22.2403753
2808,91.8439327,22.2381956
2809,91.8589428,22.2425005
2810,91.8584209,22.2440778
2811,91.8581704,22.2442781
2812,91.8636577,22.2412293
2813,91.8674336,22.2428185
2814,91.8634858,22.2418691
2815,91.8655041,22.2429021
2816,91.8671818,22.2430071
2817,91.8379784,22.2424531
2818,91.837761,22.2438922
2819,91.8373974,22.2440213
2820,91.8396893,22.2450079
2821,91.8376831,22.2454021
2822,91.8416895,22.2447633
2823,91.8406131,22.245311
2824,91.8379566,22.2467805
2825,91.8787475,22.2408125
2826,91.8787475,22.2408125
2827,91.8800457,22.2408125
2828,91.8787475,22.2408125
2829,91.8756736,22.2421417
2830,91.8726538,22.2443276
2831,91.8802499,22.2443177
2832,91.8936456,22.242416
2833,91.8703541,22.2519243
2834,91.8703158,22.2527881
2835,91.8703158,22.2527881
2836,91.8693606,22.2570143
2837,91.8688156,22.2592596
2838,91.8687833,22.2593976
2839,91.8687833,22.2593976
2840,91.8682563,22.2614672
2841,91.8679333,22.26272
2842,91.8674007,22.2649832
2843,91.8680146,22.2624047
2844,91.8665523,22.268607
2845,91.8663222,22.2695585
2846,91.8660254,22.2707853
2847,91.8647181,22.2765107
2848,91.864597,22.2771414
2849,91.8644627,22.2779923
2850,91.8644022,22.2809233
2851,91.8654882,22.284423
2852,91.8660061,22.2857145
2853,91.8692022,22.290104
2854,91.869347,22.2902761
2855,91.8693188,22.2902425
2856,91.8693708,22.2903043
2857,91.867117,22.2875627
2858,91.8706418,22.2913578
2859,91.8707408,22.2914311
2860,91.8796062,22.2471975
2861,91.842793,22.24192
2862,91.8423162,22.2431286
2863,91.8552787,22.2645892
2864,91.8528619,22.2590609
2865,91.856676,22.2646741
2866,91.8562976,22.2646467
2867,91.8422659,22.2491474
2868,91.8429019,22.2529623
2869,91.8595329,22.252947
2870,91.8485463,22.2632587
2871,91.8490946,22.2630571
2872,91.841922,22.2613816
2873,91.8691452,22.2479822
2874,91.8667312,22.2483198
2875,91.8723964,22.2466711
2876,91.8645001,22.2469046
2877,91.8659302,22.2482265
2878,91.8659302,22.2482265
2879,91.8724812,22.2476927
2880,91.8720527,22.250137
2881,91.8659302,22.2482265
2882,91.8668822,22.2498986
2883,91.867493,22.2505442
2884,91.8596831,22.2506632
2885,91.8033724,22.2441801
2886,91.8093647,22.2449533
2887,91.7964729,22.2454966
2888,91.8046351,22.2452741
2889,91.805159,22.2474508
2890,91.8105723,22.2510757
2891,91.8040677,22.2479475
2892,91.7954703,22.2485453
2893,91.8165146,22.2458298
2894,91.816859,22.2454421
2895,91.8169597,22.2455322
2896,91.8209514,22.2460953
2897,91.8192981,22.2460906
2898,91.8221716,22.2448147
2899,91.8171808,22.2457301
2900,91.8176743,22.2461281
2901,91.8217713,22.246093
2902,91.8230442,22.2460431
2903,91.8164248,22.2465871
2904,91.8219428,22.2473465
2905,91.8247566,22.2484043
2906,91.8269114,22.2486523
2907,91.8270592,22.2485086
2908,91.825162,22.2489734
2909,91.8272869,22.2490843
2910,91.8274154,22.2490027
2911,91.8273084,22.2494715
2912,91.8276192,22.2492974
2913,91.8258423,22.2499388
2914,91.8260096,22.2501865
2915,91.8225544,22.2473496
2916,91.822549,22.2478877
2917,91.8217293,22.2478976
2918,91.8243922,22.2478927
2919,91.8228655,22.2478877
2920,91.7951838,22.2494779
2921,91.826808,22.2513732
2922,91.8265275,22.2509217
2923,91.8281282,22.2538781
2924,91.8274512,22.2523766
2925,91.8279547,22.2534326
2926,91.8288286,22.2571596
2927,91.8285946,22.261063
2928,91.8285538,22.2614849
2929,91.8283539,22.2637191
2930,91.8170635,22.2670304
2931,91.7920851,22.2564042
2932,91.815553,22.2678865
2933,91.8223909,22.2676671
2934,91.8120285,22.2700621
2935,91.7944669,22.251808
2936,91.793997,22.252955
2937,91.7940959,22.2527082
2938,91.7924928,22.2571018
2939,91.8059256,22.2522213
2940,91.8060075,22.2516796
2941,91.8090318,22.2532325
2942,91.8065159,22.2540442
2943,91.7871326,22.2461228
2944,91.7880355,22.2484968
2945,91.7896177,22.2510954
2946,91.7829323,22.2485639
2947,91.7829323,22.2485639
2948,91.7829323,22.2485639
2949,91.7838301,22.2498439
2950,91.785541,22.2524256
2951,91.7851904,22.2533128
2952,91.7879355,22.2538792
2953,91.784447,22.2555634
2954,91.7837623,22.2580195
2955,91.8169977,22.2510442
2956,91.8245339,22.250723
2957,91.8223322,22.2517806
2958,91.8249051,22.2515668
2959,91.8222759,22.255119
2960,91.8219008,22.2518187
2961,91.8100381,22.2527017
2962,91.8219276,22.252272
2963,91.8216594,22.2528579
2964,91.822228,22.2527784
2965,91.8219598,22.2531359
2966,91.821933,22.2540331
2967,91.8239697,22.2534466
2968,91.8156559,22.2527199
2969,91.8160649,22.2530693
2970,91.8252538,22.2522916
2971,91.8245466,22.2531109
2972,91.8394256,22.2550262
2973,91.8097936,22.2535676
2974,91.8075405,22.2546884
2975,91.8064422,22.2548019
2976,91.8098418,22.2554344
2977,91.8064106,22.254859
2978,91.8038495,22.2562995
2979,91.8044767,22.2571017
2980,91.8047116,22.2575167
2981,91.8045951,22.259426
2982,91.8075585,22.2555342
2983,91.8074869,22.2561543
2984,92.3362082,22.175439
2985,92.335968,22.1757338
2986,92.2323152,22.184736
2987,92.0302983,22.213283
2988,92.029163,22.2143362
2989,92.2334683,22.1907262
2990,92.2272653,22.1893783
2991,92.2241913,22.1931254
2992,92.2331084,22.1917672
2993,92.2668219,22.2069711
2994,92.2668219,22.2069711
2995,92.2226497,22.1922966
2996,92.2229149,22.1927877
2997,92.2176093,22.1961922
2998,92.2176093,22.1961922
2999,92.2176093,22.1961922
3000,92.2176093,22.1961922
3001,92.2199968,22.1970162
3002,92.2184095,22.1977632
3003,92.2427289,22.1952835
3004,92.24166,22.1945368
3005,92.2314093,22.1933445
3006,92.2503925,22.1990072
3007,92.2170417,22.1963816
3008,92.2143065,22.1971726
3009,92.214173,22.1958558
3010,92.2157886,22.1969195
3011,92.2134313,22.1971228
3012,92.2152016,22.1973012
3013,92.2383401,22.2004045
3014,92.2208306,22.1981361
3015,92.2217875,22.1986859
3016,92.2217834,22.1993749
3017,92.2182226,22.2014758
3018,92.2182226,22.2014758
3019,92.2505585,22.1992337
3020,92.2182226,22.2014758
3021,92.2518403,22.1993531
3022,92.2599955,22.2035136
3023,92.2668219,22.2069711
3024,92.3365655,22.2149152
3025,92.1993672,22.2230234
3026,92.3422957,22.2217497
3027,92.0857379,22.2226975
3028,92.3422957,22.2223836
3029,92.1977753,22.2222168
3030,92.1983677,22.2235094
3031,92.1974683,22.2224759
3032,92.1975245,22.2228296
3033,92.1989859,22.2231737
3034,92.3485164,22.2370289
3035,92.155575,22.2552406
3036,92.3485723,22.2375683
3037,92.3491936,22.2402654
3038,91.9281103,22.2338924
3039,91.9285611,22.2384192
3040,91.9268999,22.2503882
3041,91.9264965,22.2529302
3042,91.9267625,22.2534148
3043,91.9280468,22.2566905
3044,91.9734219,22.2656684
3045,91.9280345,22.258098
3046,91.982284,22.2919059
3047,91.9778346,22.2964355
3048,91.980276,22.2953694
3049,91.964711,22.3009422
3050,91.9274243,22.2629459
3051,91.9134339,22.2617743
3052,91.9274565,22.2644948
3053,91.906782,22.266289
3054,91.9245704,22.2701939
3055,91.9131659,22.2696677
3056,91.9724167,22.2759992
3057,91.8704982,22.2519226
3058,91.8709748,22.2503979
3059,91.8613055,22.2532116
3060,91.8629382,22.2585882
3061,91.8703158,22.2527881
3062,91.8599189,22.25394
3063,91.8795462,22.2473547
3064,91.8848111,22.2492214
3065,91.8848473,22.2506681
3066,91.882399,22.2516095
3067,91.8832326,22.2570678
3068,91.889348,22.257594
3069,91.8839944,22.2580061
3070,91.8842036,22.2572415
3071,91.8910611,22.2593508
3072,91.8687808,22.2583685
3073,91.8629393,22.2600156
3074,91.8593214,22.2597868
3075,91.8743572,22.2602437
3076,91.8662476,22.2616534
3077,91.8652545,22.2616936
3078,91.8910807,22.2602103
3079,91.8786726,22.2598727
3080,91.878394,22.2600963
3081,91.875304,22.260136
3082,91.8789745,22.2599825
3083,91.8792196,22.2600616
3084,91.8836081,22.2607315
3085,91.888575,22.2617934
3086,91.8897529,22.261393
3087,91.8895572,22.2613769
3088,91.8886361,22.262053
3089,91.8843,22.2625239
3090,91.8887149,22.2622956
3091,91.8883041,22.262374
3092,91.8880927,22.2623502
3093,91.8889134,22.2626778
3094,91.8629554,22.2604041
3095,91.8627957,22.2646543
3096,91.856832,22.2647054
3097,91.8585384,22.2651347
3098,91.8694354,22.264763
3099,91.8570706,22.2647533
3100,91.8690926,22.2653547
3101,91.8673738,22.2652663
3102,91.8655518,22.2651403
3103,91.8676267,22.265264
3104,91.8434223,22.2618721
3105,91.8419135,22.2621612
3106,91.8419135,22.2621612
3107,91.8442641,22.2620258
3108,91.8452233,22.2619054
3109,91.8434673,22.2621124
3110,91.8420802,22.2622491
3111,91.8508469,22.2621821
3112,91.8419135,22.2621612
3113,91.8419605,22.2628066
3114,91.8494307,22.2629566
3115,91.842167,22.262552
3116,91.8413072,22.2626309
3117,91.8422341,22.2627665
3118,91.8423463,22.2631781
3119,91.8424072,22.2634056
3120,91.8416909,22.2618339
3121,91.8424576,22.2635118
3122,91.841604,22.2628474
3123,91.8413706,22.263002
3124,91.841375,22.2632791
3125,91.8415367,22.2632746
3126,91.8466328,22.2636949
3127,91.8419331,22.2638724
3128,91.8424852,22.2636652
3129,91.8869715,22.2624942
3130,91.8897503,22.2632785
3131,91.8891649,22.2644182
3132,91.8877169,22.2650807
3133,91.8874272,22.2658055
3134,91.8875978,22.2664436
3135,91.8950548,22.2666295
3136,91.7748046,22.2655783
3137,91.7836735,22.2580016
3138,91.7865725,22.2585971
3139,91.7917472,22.259815
3140,91.7825512,22.259203
3141,91.7853988,22.2597036
3142,91.7814321,22.2598096
3143,91.8055342,22.2565068
3144,91.809823,22.256555
3145,91.8091552,22.2575196
3146,91.8037467,22.2577543
3147,91.8059571,22.25814
3148,91.8063975,22.2589255
3149,91.818242,22.2548696
3150,91.8194953,22.2559049
3151,91.8252861,22.2537761
3152,91.8218643,22.2600111
3153,91.8393247,22.2560301
3154,91.8406008,22.2584511
3155,91.8322277,22.2584877
3156,91.8314712,22.2578522
3157,91.8328252,22.2583451
3158,91.8324423,22.2584678
3159,91.8318521,22.2596295
3160,91.8329978,22.2608354
3161,91.8329464,22.2610295
3162,91.8321117,22.2610823
3163,91.8320745,22.2608604
3164,91.8082261,22.260509
3165,91.8075451,22.2602755
3166,91.8078892,22.2604934
3167,91.807354,22.2609801
3168,91.7967526,22.2616104
3169,91.79865,22.2640866
3170,91.798667,22.2642349
3171,91.7981773,22.2598208
3172,91.7987776,22.2660639
3173,91.8052929,22.2641026
3174,91.7901456,22.2638649
3175,91.7910735,22.2610908
3176,91.7831646,22.2625785
3177,91.7850582,22.2622558
3178,91.7865726,22.262879
3179,91.7888166,22.2637761
3180,91.7861579,22.263914
3181,91.7841969,22.2630658
3182,91.788311,22.2648975
3183,91.815104,22.2621048
3184,91.8236081,22.2622571
3185,91.8217847,22.264693
3186,91.8135849,22.2640592
3187,91.823606,22.2630861
3188,91.8236039,22.2639152
3189,91.8328393,22.2608111
3190,91.8236016,22.2648028
3191,91.8410846,22.2630341
3192,91.8411888,22.2630174
3193,91.8411047,22.2631255
3194,91.8412518,22.2632724
3195,91.841375,22.2632791
3196,91.7775375,22.2641523
3197,91.7796523,22.2646141
3198,91.7834114,22.2660884
3199,91.7779472,22.2653025
3200,91.7894391,22.2653943
3201,91.7913614,22.2658799
3202,91.7793131,22.2656317
3203,91.7764216,22.2656912
3204,91.7998262,22.2637798
3205,91.7997352,22.2638643
3206,91.8059688,22.2649416
3207,91.8070792,22.265165
3208,91.7972783,22.2649466
3209,91.79139,22.2602965
3210,91.8116009,22.2702007
3211,91.8021613,22.2652248
3212,91.8032058,22.2651997
3213,91.7998292,22.2653424
3214,91.7998674,22.2662259
3215,91.818484,22.2658156
3216,91.8166187,22.2657381
3217,91.8156768,22.2662934
3218,91.7787659,22.2668231
3219,91.774528,22.2679203
3220,91.7763553,22.2681876
3221,91.7746192,22.2679302
3222,91.7780937,22.2684919
3223,91.7892663,22.2657831
3224,91.7823989,22.2667536
3225,91.7818235,22.2666791
3226,91.7833685,22.2663366
3227,91.7760408,22.2672004
3228,91.7755102,22.2670626
3229,91.8022108,22.2663121
3230,91.8059259,22.2666195
3231,91.8006794,22.2659333
3232,91.8085223,22.2665649
3233,91.8074869,22.2671557
3234,91.8062981,22.2671523
3235,91.8062981,22.2671523
3236,91.8033159,22.267156
3237,91.8022537,22.2672057
3238,91.8033159,22.267156
3239,91.8022537,22.2672057
3240,91.8006873,22.2662029
3241,91.8006873,22.2662029
3242,91.8006873,22.2662029
3243,91.8011916,22.2662724
3244,91.8007517,22.2669674
3245,91.8043566,22.2670667
3246,91.8033159,22.267156
3247,91.8043566,22.2670667
3248,91.8012345,22.2672355
3249,91.8022537,22.2672057
3250,91.8079429,22.2672351
3251,91.7988634,22.2679603
3252,91.8009985,22.2673248
3253,91.8009985,22.2673248
3254,91.8009985,22.2673248
3255,91.8052562,22.2674732
3256,91.8062981,22.2671523
3257,91.8044525,22.268868
3258,91.8043566,22.2670667
3259,91.8033743,22.2688891
3260,91.7833989,22.2673537
3261,91.7840795,22.2686406
3262,91.7883467,22.2682651
3263,91.7882364,22.2686201
3264,91.7880851,22.2691422
3265,91.7826985,22.2686976
3266,91.8050514,22.2688405
3267,91.8009985,22.2690425
3268,91.7973721,22.2696779
3269,91.7996144,22.2690028
3270,91.7939496,22.2704226
3271,91.7996144,22.2690028
3272,91.8071997,22.2694793
3273,91.8068993,22.2698368
3274,91.7762499,22.2685953
3275,91.7757833,22.2688485
3276,91.7757243,22.269196
3277,91.7854276,22.2785925
3278,91.7854276,22.2785925
3279,91.7774033,22.2702385
3280,91.7762178,22.2701864
3281,91.7773847,22.2703769
3282,91.7825156,22.2707201
3283,91.7807989,22.2705811
3284,91.7797368,22.2704768
3285,91.7742682,22.2710432
3286,91.7740123,22.2733123
3287,91.7827945,22.2707549
3288,91.7710411,22.2706356
3289,91.7710411,22.2706356
3290,91.7828159,22.2687046
3291,91.7838405,22.2717527
3292,91.7837941,22.2730158
3293,91.8009126,22.2703729
3294,91.8050995,22.2731761
3295,91.7985498,22.2712769
3296,91.8023054,22.2749335
3297,91.8036849,22.2740321
3298,91.803305,22.2742619
3299,91.7977194,22.2742288
3300,91.8001509,22.2764887
3301,91.815734,22.2679662
3302,91.811715,22.2701672
3303,91.8162491,22.2765089
3304,91.8110221,22.2766671
3305,91.813597,22.2781315
3306,91.8216936,22.2781004
3307,91.8459673,22.2642114
3308,91.8462428,22.264421
3309,91.8459603,22.264367
3310,91.8426461,22.264688
3311,91.842598,22.2643199
3312,91.8472278,22.2652341
3313,91.8468624,22.2654051
3314,91.8426642,22.2648038
3315,91.8417623,22.2654449
3316,91.8427794,22.2653536
3317,91.8429999,22.2662538
3318,91.8431068,22.267095
3319,91.8431152,22.26713
3320,91.8452363,22.265711
3321,91.8412136,22.2667353
3322,91.8445683,22.2675783
3323,91.8419937,22.2670856
3324,91.8731585,22.266709
3325,91.874093,22.2666277
3326,91.8631114,22.2673469
3327,91.8630196,22.2681675
3328,91.8615282,22.2704223
3329,91.8686954,22.2688933
3330,91.8678697,22.268873
3331,91.8671426,22.2686746
3332,91.8705753,22.2690594
3333,91.8403925,22.2668204
3334,91.8403902,22.2672225
3335,91.8408682,22.2671724
3336,91.8402588,22.2674211
3337,91.8397323,22.2691417
3338,91.8397025,22.2693171
3339,91.8938859,22.2668234
3340,91.8891478,22.2670776
3341,91.8946516,22.2666352
3342,91.8936714,22.2674735
3343,91.8989663,22.2671856
3344,91.8983519,22.2667078
3345,91.8898737,22.2685309
3346,91.8447837,22.2675632
3347,91.8495012,22.2681735
3348,91.8436617,22.2683213
3349,91.8476898,22.2688057
3350,91.8478609,22.2688103
3351,91.8447639,22.269106
3352,91.8461941,22.2691673
3353,91.8437186,22.2698663
3354,91.8751372,22.2692679
3355,91.8862438,22.2698513
3356,91.884402,22.269742
3357,91.8751756,22.2693898
3358,91.875358,22.2701145
3359,91.8962733,22.2705514
3360,91.8844198,22.2701444
3361,91.8843944,22.2702925
3362,91.8654334,22.2695185
3363,91.8651545,22.2695597
3364,91.8740674,22.2703317
3365,91.8614658,22.27061
3366,91.8744125,22.2703203
3367,91.8706694,22.2704619
3368,91.8431335,22.2704281
3369,91.84216,22.2705896
3370,91.8432183,22.2698932
3371,91.8458677,22.2704589
3372,91.8452011,22.2704151
3373,91.8457819,22.27069
3374,91.8415839,22.2699233
3375,91.8477576,22.2710955
3376,91.8476169,22.2715947
3377,91.8511423,22.2713158
3378,91.8668878,22.2722551
3379,91.8668607,22.2723087
3380,91.858268,22.2709609
3381,91.8610076,22.2709361
3382,91.8641531,22.2720783
3383,91.8931478,22.2706062
3384,91.8929097,22.2720145
3385,91.8921372,22.2738872
3386,91.8917188,22.2758729
3387,91.9002162,22.2718818
3388,91.8445186,22.2710893
3389,91.8450001,22.2720431
3390,91.8456498,22.2728773
3391,91.8447267,22.2728944
3392,91.8445147,22.2701483
3393,91.8578799,22.2735499
3394,91.8578484,22.2739018
3395,91.8540891,22.2744175
3396,91.8477563,22.273647
3397,91.8479682,22.2733094
3398,91.891786,22.2721908
3399,91.8994138,22.2733081
3400,91.8641933,22.2730146
3401,91.8616018,22.2737771
3402,91.8643157,22.2737712
3403,91.8732226,22.2735299
3404,91.8632529,22.2736469
3405,91.8645433,22.273798
3406,91.8667642,22.2734505
3407,91.8623117,22.2737086
3408,91.8644896,22.2749
3409,91.8578273,22.2743584
3410,91.8474598,22.2732962
3411,91.8484245,22.2737497
3412,91.8479171,22.2737395
3413,91.8483786,22.2734062
3414,91.8471797,22.2738381
3415,91.8486234,22.2732767
3416,91.8454537,22.2747522
3417,91.8465315,22.2761262
3418,91.8508186,22.2760648
3419,91.8420259,22.2755023
3420,91.8412724,22.2755057
3421,91.8994396,22.2741114
3422,91.8938982,22.2753579
3423,91.8982419,22.2756148
3424,91.8605414,22.2747809
3425,91.8667639,22.2754597
3426,91.8666573,22.2770454
3427,91.8666253,22.2778929
3428,91.866073,22.2781633
3429,91.8642217,22.2757535
3430,91.8707303,22.2778398
3431,91.8640993,22.2764092
3432,91.850635,22.2758138
3433,91.8540593,22.2793282
3434,91.8378483,22.2752308
3435,91.8390531,22.2702127
3436,91.8389979,22.2723262
3437,91.837942,22.2731861
3438,91.8378998,22.2741511
3439,91.8361423,22.2752699
3440,91.855059,22.2802711
3441,91.8569288,22.2818029
3442,91.8560959,22.2812179
3443,91.8620929,22.2845418
3444,91.861038,22.284262
3445,91.8571184,22.2819056
3446,91.8426622,22.2797679
3447,91.8384012,22.2801668
3448,91.8413293,22.2798398
3449,91.8403873,22.2799464
3450,91.8397684,22.2800324
3451,91.8390274,22.2801071
3452,91.8439867,22.2796951
3453,91.8475761,22.2795134
3454,91.8567327,22.2809653
3455,91.8706358,22.2777997
3456,91.8735332,22.2775814
3457,91.8643902,22.2771046
3458,91.8667399,22.2770308
3459,91.8621529,22.277056
3460,91.8595973,22.2775409
3461,91.8620608,22.2787571
3462,91.8624686,22.2793383
3463,91.8667487,22.2778772
3464,91.8699209,22.2777332
3465,91.8687657,22.2778971
3466,91.8667487,22.2778772
3467,91.8381498,22.2785638
3468,91.8379201,22.2757809
3469,91.8352451,22.2778208
3470,91.8338717,22.2778911
3471,91.8325391,22.2778895
3472,91.8351137,22.2771188
3473,91.835346,22.278804
3474,91.8351137,22.2771188
3475,91.8342172,22.278862
3476,91.8338226,22.2772944
3477,91.8351137,22.2771188
3478,91.8342172,22.278862
3479,91.8336367,22.2788999
3480,91.8332261,22.2790033
3481,91.8370449,22.2789831
3482,91.8342172,22.278862
3483,91.8342609,22.2788609
3484,91.8373926,22.2741261
3485,91.8359768,22.2745229
3486,91.8264555,22.2757339
3487,91.8281894,22.2764112
3488,91.8273072,22.2764785
3489,91.7964816,22.2761313
3490,91.7964816,22.2761313
3491,91.7964816,22.2761313
3492,91.7964816,22.2761313
3493,91.7964816,22.2761313
3494,91.7942137,22.2756868
3495,91.7907361,22.2749328
3496,91.7901409,22.2748506
3497,91.7901409,22.2748506
3498,91.7912352,22.2750194
3499,91.7958383,22.2810092
3500,91.7958383,22.2810092
3501,91.7915751,22.2792831
3502,91.7930292,22.2734279
3503,91.7964816,22.2761313
3504,91.7934561,22.2788516
3505,91.7932201,22.2796458
3506,91.7932201,22.2796458
3507,91.7932201,22.2796458
3508,91.8279313,22.276965
3509,91.8287448,22.2769343
3510,91.8287448,22.2769343
3511,91.8287448,22.2769343
3512,91.8360172,22.2767945
3513,91.8378924,22.2770466
3514,91.8282963,22.2772634
3515,91.8293911,22.2781302
3516,91.8118157,22.2795539
3517,91.8218974,22.2781902
3518,91.8136871,22.2794621
3519,91.8136871,22.2794621
3520,91.821311,22.2797895
3521,91.815357,22.279071
3522,91.8147774,22.2794568
3523,91.8159006,22.279486
3524,91.8174333,22.279683
3525,91.8115019,22.2795784
3526,91.8136871,22.2794621
3527,91.7841926,22.27894
3528,91.7906988,22.2790899
3529,91.7902194,22.2789803
3530,91.7895508,22.2788318
3531,91.7728832,22.2782397
3532,91.7728832,22.2782397
3533,91.7728832,22.2782397
3534,91.7850478,22.2801414
3535,91.7915328,22.279966
3536,91.7958383,22.2810092
3537,91.7854181,22.2787007
3538,91.7885236,22.2809015
3539,91.7913452,22.2807864
3540,91.815211,22.2794589
3541,91.8187228,22.2800419
3542,91.814637,22.2794671
3543,91.8172198,22.2796675
3544,91.8187228,22.2800419
3545,91.8211341,22.2806416
3546,91.8208629,22.2805874
3547,91.8195102,22.2802776
3548,91.8187228,22.2800419
3549,91.8149291,22.2806984
3550,91.8149694,22.2812274
3551,91.8173271,22.2812542
3552,91.8211125,22.2806383
3553,91.8191325,22.2813774
3554,91.8191975,22.2811843
3555,91.8248064,22.281254
3556,91.8183977,22.2812456
3557,91.8184157,22.28121
3558,91.8203777,22.2814822
3559,91.8085866,22.282053
3560,91.8095522,22.281775
3561,91.8202348,22.2821839
3562,91.8182354,22.281661
3563,91.8139704,22.2815983
3564,91.822647,22.2819241
3565,91.8258224,22.282994
3566,91.8258224,22.282994
3567,91.8178877,22.2825289
3568,91.8199144,22.2832018
3569,91.8199144,22.2832018
3570,91.8367582,22.2812549
3571,91.8345456,22.2809287
3572,91.8342334,22.2808744
3573,91.8358044,22.281938
3574,91.8384154,22.2803133
3575,91.8370069,22.2814847
3576,91.8267038,22.2812844
3577,91.8284908,22.2811557
3578,91.8394438,22.2811934
3579,91.8266527,22.2817963
3580,91.8373507,22.282604
3581,91.8353298,22.2815595
3582,91.8389567,22.2811998
3583,91.8388493,22.2826039
3584,91.8374458,22.2825452
3585,91.8385941,22.2812209
3586,91.8370717,22.2839492
3587,91.831389,22.2822997
3588,91.8313614,22.2828612
3589,91.8313499,22.2830885
3590,91.8305433,22.2829929
3591,91.8337118,22.282985
3592,91.8328298,22.2827898
3593,91.8334051,22.2829258
3594,91.8262807,22.2831134
3595,91.8336042,22.2834248
3596,91.832716,22.2832438
3597,91.8269664,22.2832423
3598,91.8058454,22.2806035
3599,91.8063336,22.2822466
3600,91.8063336,22.2822466
3601,91.8063336,22.2822466
3602,91.8073421,22.2822615
3603,91.8054718,22.2823833
3604,91.8054718,22.2823833
3605,91.8054718,22.2823833
3606,91.805654,22.2840366
3607,91.8056812,22.2848018
3608,91.8054454,22.2840486
3609,91.8007406,22.2848352
3610,91.7842107,22.2688237
3611,91.7916685,22.2712466
3612,91.788942,22.2709435
3613,91.7914218,22.2721111
3614,91.7707783,22.2728496
3615,91.7707783,22.2728496
3616,91.7710411,22.2706356
3617,91.7888856,22.2715842
3618,91.7884975,22.2730806
3619,91.775912,22.2721101
3620,91.7758906,22.2724476
3621,91.775904,22.2725482
3622,91.7759281,22.2728696
3623,91.7911579,22.2729044
3624,91.7912815,22.2730417
3625,91.7707783,22.2728496
3626,91.7823706,22.2730981
3627,91.7775861,22.2736325
3628,91.7706957,22.2741158
3629,91.7706957,22.2741158
3630,91.7738252,22.2744878
3631,91.7711538,22.2741552
3632,91.7748192,22.2745665
3633,91.7749608,22.2752131
3634,91.770274,22.27556
